userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received,age_group
1121031,19,25,1994,3,male,368.0,7,5,0,0,0,0,0,0,10-20
1182290,19,15,1994,3,female,296.0,6,1,0,0,0,0,0,0,10-20
1248678,19,6,1994,4,female,170.0,7,3,0,0,0,0,0,0,10-20
1661526,19,3,1994,5,male,1395.0,6,2,0,0,0,0,0,0,10-20
1736519,19,18,1994,5,female,503.0,7,4,0,8,0,8,0,0,10-20
2044199,19,16,1994,6,male,562.0,7,2,0,0,0,0,0,0,10-20
1442381,19,4,1994,8,male,453.0,6,2,0,2,0,2,0,0,10-20
1290910,19,27,1994,8,male,268.0,6,3,0,10,0,10,0,0,10-20
2160075,19,11,1994,8,male,71.0,7,6,0,0,0,0,0,0,10-20
1131941,19,4,1994,8,male,31.0,7,6,0,0,0,0,0,0,10-20
1696115,19,5,1994,9,male,452.0,6,5,0,0,0,0,0,0,10-20
1204621,19,11,1994,9,male,361.0,6,3,0,0,0,0,0,0,10-20
1203228,19,4,1994,9,male,50.0,7,6,0,1,0,1,0,0,10-20
1880863,21,27,1992,11,male,517.0,7,7,0,0,0,0,0,0,21-30
1963016,21,26,1992,11,male,53.0,7,5,0,0,0,0,0,0,21-30
1545373,21,22,1992,12,male,650.0,7,2,0,1,0,1,0,0,21-30
1510443,21,17,1992,12,male,206.0,6,5,0,0,0,0,0,0,21-30
1525497,21,9,1992,12,male,113.0,6,6,0,0,0,0,0,0,21-30
1991784,21,2,1992,12,male,90.0,7,7,0,0,0,0,0,0,21-30
1991864,21,29,1992,12,male,44.0,6,5,0,0,0,0,0,0,21-30
1904806,21,26,1992,12,male,11.0,6,6,0,0,0,0,0,0,21-30
1896141,20,3,1993,1,female,276.0,6,5,0,0,0,0,0,0,10-20
1697683,20,7,1993,1,male,160.0,7,5,0,0,0,0,0,0,10-20
1863596,20,1,1993,1,male,189.0,6,6,0,0,0,0,0,0,10-20
2185963,20,17,1993,2,male,590.0,7,7,0,0,0,0,0,0,10-20
1677196,20,12,1993,2,female,461.0,6,3,0,0,0,0,0,0,10-20
1051907,20,4,1993,3,male,692.0,7,3,0,0,0,0,0,0,10-20
1881366,20,24,1993,3,male,309.0,7,0,0,0,0,0,0,0,10-20
2156215,20,5,1993,3,male,191.0,7,5,0,0,0,0,0,0,10-20
1730464,20,21,1993,4,female,449.0,6,1,0,0,0,0,0,0,10-20
1935208,20,3,1993,4,male,271.0,6,2,0,6,0,4,0,2,10-20
1173353,20,4,1993,4,male,373.0,7,2,0,1,0,1,0,0,10-20
1543961,20,28,1993,5,male,290.0,7,7,0,0,0,0,0,0,10-20
1661308,20,2,1993,7,male,407.0,6,5,0,0,0,0,0,0,10-20
1387547,20,10,1993,7,male,285.0,6,3,0,0,0,0,0,0,10-20
1228365,20,14,1993,7,female,203.0,7,5,0,0,0,0,0,0,10-20
1977116,20,9,1993,9,female,103.0,7,7,0,0,0,0,0,0,10-20
1680601,20,31,1993,10,male,507.0,6,5,0,0,0,0,0,0,10-20
1387465,20,31,1993,10,female,186.0,7,4,0,0,0,0,0,0,10-20
1496105,22,4,1991,12,male,259.0,6,5,0,0,0,0,0,0,21-30
1825436,21,14,1992,1,male,224.0,6,3,0,0,0,0,0,0,21-30
1467466,21,1,1992,1,male,351.0,6,6,0,0,0,0,0,0,21-30
1059918,21,1,1992,1,male,83.0,6,6,0,0,0,0,0,0,21-30
1070373,21,1,1992,1,male,13.0,7,3,0,0,0,0,0,0,21-30
1667904,21,3,1992,2,male,353.0,6,5,0,0,0,0,0,0,21-30
1449278,21,10,1992,2,male,71.0,6,5,0,0,0,0,0,0,21-30
1887401,21,23,1992,3,female,666.0,6,1,0,0,0,0,0,0,21-30
2080192,21,11,1992,3,male,631.0,6,3,0,0,0,0,0,0,21-30
1156742,21,24,1992,4,male,556.0,6,2,0,2,0,2,0,0,21-30
1136121,21,1,1992,5,male,388.0,6,5,0,0,0,0,0,0,21-30
1578115,21,1,1992,6,male,281.0,6,3,0,0,0,0,0,0,21-30
1894066,21,25,1992,7,male,644.0,7,4,0,0,0,0,0,0,21-30
1896869,21,8,1992,8,female,76.0,7,1,0,0,0,0,0,0,21-30
1572933,21,5,1992,9,female,20.0,6,5,0,0,0,0,0,0,21-30
1488209,21,5,1992,9,female,17.0,7,6,0,0,0,0,0,0,21-30
1814578,21,17,1992,10,male,761.0,7,5,0,0,0,0,0,0,21-30
2143593,21,10,1992,10,female,158.0,6,5,0,2,0,0,0,2,21-30
1357043,23,6,1990,11,male,618.0,6,1,0,0,0,0,0,0,21-30
1094113,23,15,1990,11,female,324.0,7,7,0,0,0,0,0,0,21-30
1861858,23,23,1990,11,male,197.0,6,3,0,0,0,0,0,0,21-30
1083247,23,15,1990,11,male,138.0,6,4,0,0,0,0,0,0,21-30
1784466,23,11,1990,11,male,38.0,6,3,0,0,0,0,0,0,21-30
2110128,23,25,1990,12,male,314.0,6,4,0,0,0,0,0,0,21-30
1895895,23,12,1990,12,male,136.0,7,3,0,0,0,0,0,0,21-30
1704093,23,19,1990,12,male,60.0,7,7,0,0,0,0,0,0,21-30
1675846,22,22,1991,1,female,386.0,6,1,0,0,0,0,0,0,21-30
1415822,22,19,1991,1,male,312.0,6,6,0,0,0,0,0,0,21-30
2023147,22,5,1991,1,female,120.0,7,4,0,0,0,0,0,0,21-30
1977379,22,1,1991,1,male,1446.0,6,4,0,3,0,3,0,0,21-30
1600384,22,1,1991,1,male,568.0,6,1,0,0,0,0,0,0,21-30
2085284,22,12,1991,3,male,814.0,6,5,0,0,0,0,0,0,21-30
1719482,22,8,1991,4,female,465.0,7,3,0,0,0,0,0,0,21-30
1286117,22,14,1991,5,female,173.0,6,4,0,0,0,0,0,0,21-30
1177941,22,16,1991,6,male,20.0,6,2,0,0,0,0,0,0,21-30
1304961,22,17,1991,7,male,327.0,6,3,0,0,0,0,0,0,21-30
1864988,22,2,1991,7,male,105.0,6,5,0,0,0,0,0,0,21-30
2073643,22,20,1991,8,male,966.0,7,5,0,0,0,0,0,0,21-30
1124189,22,10,1991,8,male,150.0,6,6,0,0,0,0,0,0,21-30
2047848,22,1,1991,8,male,423.0,6,4,0,0,0,0,0,0,21-30
1403891,24,31,1989,12,female,411.0,7,4,0,0,0,0,0,0,21-30
1112756,23,27,1990,1,male,182.0,7,6,0,0,0,0,0,0,21-30
1131782,23,29,1990,1,male,128.0,7,6,0,0,0,0,0,0,21-30
1914155,23,22,1990,1,male,10.0,6,6,0,0,0,0,0,0,21-30
1584062,23,22,1990,1,male,18.0,6,3,0,0,0,0,0,0,21-30
1184510,23,14,1990,2,male,317.0,7,7,0,0,0,0,0,0,21-30
1423849,23,6,1990,2,male,266.0,7,3,0,0,0,0,0,0,21-30
1741371,23,22,1990,3,male,226.0,6,1,0,2,0,2,0,0,21-30
1843024,23,5,1990,3,male,184.0,7,6,0,4,0,3,0,1,21-30
1570414,23,8,1990,4,male,377.0,7,4,0,0,0,0,0,0,21-30
1894986,23,24,1990,5,male,760.0,6,2,0,0,0,0,0,0,21-30
2173432,23,28,1990,5,male,198.0,7,6,0,0,0,0,0,0,21-30
1599042,23,6,1990,6,male,294.0,6,6,0,0,0,0,0,0,21-30
1780348,23,23,1990,6,male,182.0,7,2,0,0,0,0,0,0,21-30
1185912,23,8,1990,7,male,11.0,7,7,0,0,0,0,0,0,21-30
1156000,23,10,1990,9,female,393.0,7,5,0,0,0,0,0,0,21-30
1375401,23,6,1990,9,male,63.0,7,4,0,0,0,0,0,0,21-30
1988024,23,17,1990,10,male,401.0,7,6,0,0,0,0,0,0,21-30
1304082,23,10,1990,10,male,281.0,6,6,0,0,0,0,0,0,21-30
1719081,25,4,1988,11,male,421.0,7,7,0,0,0,0,0,0,21-30
2062865,25,21,1988,11,male,211.0,6,3,0,0,0,0,0,0,21-30
1919402,25,12,1988,11,male,87.0,6,6,0,0,0,0,0,0,21-30
2002166,25,25,1988,12,male,208.0,6,5,0,0,0,0,0,0,21-30
1119911,25,13,1988,12,female,190.0,7,3,0,0,0,0,0,0,21-30
1343493,25,23,1988,12,male,4.0,7,7,0,0,0,0,0,0,21-30
1240178,25,20,1988,12,male,6.0,6,5,0,0,0,0,0,0,21-30
1719929,24,5,1989,1,male,129.0,6,4,0,0,0,0,0,0,21-30
1881905,24,3,1989,1,male,57.0,7,7,0,0,0,0,0,0,21-30
1165022,24,1,1989,1,male,90.0,6,4,0,5,0,1,0,4,21-30
1783375,24,24,1989,3,female,190.0,6,2,0,22,0,1,0,21,21-30
1115569,24,1,1989,4,female,223.0,7,3,0,0,0,0,0,0,21-30
1946011,24,21,1989,5,male,430.0,7,7,0,2,0,2,0,0,21-30
1699265,24,17,1989,5,male,418.0,6,2,0,0,0,0,0,0,21-30
1414003,24,17,1989,5,male,268.0,7,7,0,0,0,0,0,0,21-30
1882326,24,5,1989,5,female,22.0,6,6,0,0,0,0,0,0,21-30
1259180,24,17,1989,7,female,247.0,6,6,0,0,0,0,0,0,21-30
1463757,24,25,1989,7,male,7.0,7,6,0,0,0,0,0,0,21-30
1662463,24,13,1989,8,female,411.0,7,3,0,0,0,0,0,0,21-30
1207749,24,7,1989,9,male,486.0,7,5,0,0,0,0,0,0,21-30
1451110,24,19,1989,9,male,427.0,7,0,0,0,0,0,0,0,21-30
1473421,24,5,1989,9,male,9.0,6,5,0,2,0,2,0,0,21-30
1991402,24,18,1989,10,female,432.0,7,5,0,0,0,0,0,0,21-30
1475345,26,16,1987,11,male,402.0,7,5,0,0,0,0,0,0,21-30
2152053,26,3,1987,12,male,374.0,7,2,0,0,0,0,0,0,21-30
1173554,26,26,1987,12,male,229.0,7,5,0,0,0,0,0,0,21-30
1010303,26,8,1987,12,male,105.0,7,6,0,0,0,0,0,0,21-30
1821449,26,28,1987,12,male,88.0,7,6,0,2,0,1,0,1,21-30
1551505,25,2,1988,1,male,146.0,6,1,0,0,0,0,0,0,21-30
1899099,25,1,1988,1,male,133.0,6,3,0,0,0,0,0,0,21-30
1357895,25,1,1988,1,female,79.0,6,2,0,0,0,0,0,0,21-30
2034402,25,1,1988,1,female,85.0,7,5,0,0,0,0,0,0,21-30
1586623,25,1,1988,1,male,82.0,6,3,0,2,0,0,0,2,21-30
1319832,25,1,1988,1,male,47.0,7,7,0,0,0,0,0,0,21-30
1417709,25,1,1988,1,male,27.0,6,6,0,1,0,1,0,0,21-30
2032080,25,1,1988,1,male,26.0,6,6,0,0,0,0,0,0,21-30
1295728,25,1,1988,1,male,18.0,6,5,0,0,0,0,0,0,21-30
2052957,25,1,1988,1,male,15.0,7,5,0,0,0,0,0,0,21-30
2043530,25,4,1988,4,male,296.0,7,5,0,3,0,3,0,0,21-30
1965075,25,28,1988,5,male,486.0,7,4,0,1,0,1,0,0,21-30
1636179,25,5,1988,5,male,123.0,7,7,0,0,0,0,0,0,21-30
2029857,25,26,1988,6,female,446.0,7,5,0,2,0,0,0,2,21-30
1824196,25,25,1988,7,female,907.0,7,3,0,0,0,0,0,0,21-30
1357776,25,20,1988,7,male,511.0,6,6,0,0,0,0,0,0,21-30
1862023,25,8,1988,8,female,40.0,7,5,0,0,0,0,0,0,21-30
2020224,25,28,1988,8,male,7.0,7,4,0,1,0,0,0,1,21-30
1498295,25,14,1988,10,male,540.0,6,0,0,0,0,0,0,0,21-30
2110470,25,10,1988,10,male,155.0,6,6,0,0,0,0,0,0,21-30
1526930,26,27,1987,1,female,258.0,7,3,0,0,0,0,0,0,21-30
1274763,26,1,1987,1,male,619.0,6,5,0,0,0,0,0,0,21-30
2058521,26,1,1987,1,female,566.0,6,1,0,1,0,0,0,1,21-30
1138062,26,1,1987,1,female,385.0,7,3,0,0,0,0,0,0,21-30
1348786,26,1,1987,1,male,364.0,7,7,0,0,0,0,0,0,21-30
1769614,26,1,1987,1,male,346.0,7,3,0,0,0,0,0,0,21-30
1077187,26,10,1987,2,female,597.0,6,2,0,3,0,3,0,0,21-30
1815097,26,11,1987,2,female,543.0,6,0,0,29,0,15,0,14,21-30
2147708,26,1,1987,2,male,149.0,6,4,0,0,0,0,0,0,21-30
1940422,26,23,1987,3,female,558.0,6,5,0,1,0,1,0,0,21-30
1294689,26,18,1987,3,male,457.0,6,6,0,1,0,1,0,0,21-30
1055410,26,25,1987,4,male,90.0,7,7,0,0,0,0,0,0,21-30
1964807,26,16,1987,5,female,353.0,7,3,0,0,0,0,0,0,21-30
1715465,26,17,1987,6,male,149.0,7,6,0,0,0,0,0,0,21-30
1083250,26,25,1987,7,female,510.0,7,6,0,1,0,1,0,0,21-30
1347246,26,16,1987,8,male,821.0,6,3,0,6,0,1,0,5,21-30
1688467,26,29,1987,9,male,696.0,6,5,0,0,0,0,0,0,21-30
1302513,26,4,1987,9,female,350.0,6,5,0,0,0,0,0,0,21-30
1768041,26,25,1987,10,male,237.0,7,5,0,0,0,0,0,0,21-30
1412346,28,13,1985,11,male,701.0,6,4,0,0,0,0,0,0,21-30
2036970,28,30,1985,11,female,179.0,7,7,0,0,0,0,0,0,21-30
1976876,28,28,1985,11,female,40.0,6,6,0,0,0,0,0,0,21-30
1152829,28,15,1985,12,male,857.0,6,0,0,0,0,0,0,0,21-30
1139222,27,10,1986,1,male,313.0,7,0,0,5,0,0,0,5,21-30
2133873,27,19,1986,1,male,222.0,7,4,0,1,0,1,0,0,21-30
1213388,27,26,1986,1,male,163.0,6,3,0,0,0,0,0,0,21-30
1782353,27,2,1986,1,male,98.0,6,4,0,0,0,0,0,0,21-30
2053342,27,1,1986,1,male,298.0,6,6,0,0,0,0,0,0,21-30
1975014,27,16,1986,3,male,791.0,7,7,0,0,0,0,0,0,21-30
1098347,27,19,1986,4,,1150.0,7,2,0,0,0,0,0,0,21-30
1402703,27,25,1986,4,female,106.0,7,6,0,0,0,0,0,0,21-30
1781497,27,1,1986,5,male,974.0,6,6,0,0,0,0,0,0,21-30
1536457,27,2,1986,6,male,307.0,6,1,0,0,0,0,0,0,21-30
1367139,27,24,1986,6,male,137.0,6,6,0,0,0,0,0,0,21-30
1706258,27,16,1986,6,female,106.0,7,3,0,0,0,0,0,0,21-30
1897493,27,1,1986,6,male,434.0,6,2,0,0,0,0,0,0,21-30
1257754,27,15,1986,7,male,197.0,6,1,0,0,0,0,0,0,21-30
1093428,27,17,1986,7,male,33.0,6,6,0,0,0,0,0,0,21-30
1958289,27,9,1986,8,male,454.0,7,4,0,0,0,0,0,0,21-30
1739153,27,10,1986,8,male,330.0,6,3,0,0,0,0,0,0,21-30
1309677,27,18,1986,8,male,260.0,6,5,0,0,0,0,0,0,21-30
1248100,27,22,1986,8,male,103.0,6,4,0,0,0,0,0,0,21-30
2168552,27,26,1986,10,male,60.0,6,5,0,0,0,0,0,0,21-30
1515104,29,29,1984,11,female,265.0,6,1,0,0,0,0,0,0,21-30
1894029,29,12,1984,12,male,1507.0,7,4,0,0,0,0,0,0,21-30
1886786,29,7,1984,12,male,631.0,6,5,0,0,0,0,0,0,21-30
2076512,29,25,1984,12,male,100.0,6,5,0,0,0,0,0,0,21-30
1262750,29,15,1984,12,female,73.0,6,6,0,0,0,0,0,0,21-30
2148023,29,30,1984,12,female,30.0,7,7,0,1,0,0,0,1,21-30
1535466,28,1,1985,1,female,351.0,6,3,0,1,0,0,0,1,21-30
1112130,28,1,1985,1,male,211.0,6,3,0,0,0,0,0,0,21-30
1474241,28,16,1985,2,female,1457.0,6,2,0,1,0,0,0,1,21-30
1548219,28,11,1985,2,male,363.0,6,5,0,0,0,0,0,0,21-30
1039607,28,1,1985,3,male,42.0,6,5,0,0,0,0,0,0,21-30
1874874,28,2,1985,6,male,483.0,6,5,0,0,0,0,0,0,21-30
1102500,28,23,1985,6,female,392.0,6,2,0,0,0,0,0,0,21-30
1448798,28,1,1985,6,male,606.0,6,3,0,1,0,1,0,0,21-30
1557198,28,10,1985,7,male,596.0,7,1,0,2,0,2,0,0,21-30
2053814,28,31,1985,8,female,43.0,7,6,0,0,0,0,0,0,21-30
1709340,28,22,1985,9,male,448.0,6,5,0,0,0,0,0,0,21-30
1945506,28,25,1985,9,female,282.0,6,6,0,1,0,1,0,0,21-30
1837371,30,19,1983,12,female,1419.0,7,0,0,0,0,0,0,0,21-30
1898239,30,12,1983,12,male,744.0,7,5,0,0,0,0,0,0,21-30
1491387,30,3,1983,12,male,410.0,6,1,0,0,0,0,0,0,21-30
1911788,30,17,1983,12,male,491.0,6,1,0,0,0,0,0,0,21-30
2180040,30,29,1983,12,male,262.0,7,5,0,0,0,0,0,0,21-30
2116007,29,12,1984,2,male,472.0,6,4,0,0,0,0,0,0,21-30
1306262,29,3,1984,2,male,330.0,7,0,0,0,0,0,0,0,21-30
1915419,29,11,1984,2,male,202.0,7,7,0,0,0,0,0,0,21-30
1346006,29,25,1984,3,male,484.0,7,5,0,0,0,0,0,0,21-30
1200968,29,2,1984,3,male,398.0,7,4,0,0,0,0,0,0,21-30
1206790,29,20,1984,3,female,311.0,7,3,0,0,0,0,0,0,21-30
1823638,29,9,1984,3,male,277.0,6,6,0,0,0,0,0,0,21-30
1360745,29,8,1984,4,female,258.0,6,3,0,0,0,0,0,0,21-30
1851278,29,26,1984,4,male,71.0,6,6,0,0,0,0,0,0,21-30
1866805,29,5,1984,5,male,157.0,6,3,0,0,0,0,0,0,21-30
1431584,29,10,1984,6,male,1063.0,7,3,0,4,0,1,0,3,21-30
1195443,29,15,1984,7,male,403.0,6,4,0,0,0,0,0,0,21-30
2004456,29,17,1984,8,male,402.0,7,2,0,0,0,0,0,0,21-30
1719246,29,31,1984,8,male,333.0,6,5,0,0,0,0,0,0,21-30
1515823,29,25,1984,10,male,777.0,7,5,0,0,0,0,0,0,21-30
1399824,29,19,1984,10,female,308.0,7,7,0,0,0,0,0,0,21-30
1525610,29,4,1984,10,male,22.0,7,4,0,0,0,0,0,0,21-30
1163974,31,4,1982,12,male,195.0,6,5,0,0,0,0,0,0,31-40
2109483,31,21,1982,12,male,41.0,6,6,0,0,0,0,0,0,31-40
1983517,30,14,1983,1,male,456.0,6,4,0,0,0,0,0,0,21-30
1410025,30,13,1983,1,male,199.0,7,0,0,3,0,3,0,0,21-30
1694037,30,18,1983,2,female,361.0,7,5,0,0,0,0,0,0,21-30
1959411,30,14,1983,2,male,292.0,7,6,0,0,0,0,0,0,21-30
1817405,30,23,1983,2,male,229.0,6,3,0,1,0,1,0,0,21-30
1447005,30,2,1983,3,female,301.0,6,3,0,0,0,0,0,0,21-30
1922134,30,15,1983,3,male,73.0,7,7,0,1,0,0,0,1,21-30
1454806,30,16,1983,4,female,355.0,7,3,0,0,0,0,0,0,21-30
1533017,30,26,1983,6,male,666.0,6,1,0,0,0,0,0,0,21-30
1280183,30,13,1983,6,female,311.0,7,6,0,1,0,1,0,0,21-30
1274703,30,4,1983,7,female,200.0,6,4,0,0,0,0,0,0,21-30
2008209,30,27,1983,9,male,176.0,6,6,0,0,0,0,0,0,21-30
2165858,30,15,1983,9,male,78.0,6,6,0,0,0,0,0,0,21-30
1842309,30,1,1983,11,male,485.0,6,5,0,0,0,0,0,0,21-30
1696470,32,18,1981,12,female,531.0,6,3,0,0,0,0,0,0,31-40
1975599,31,5,1982,1,male,198.0,6,6,0,1,0,1,0,0,31-40
1589511,31,9,1982,1,male,195.0,6,4,0,0,0,0,0,0,31-40
1807419,31,9,1982,2,male,303.0,7,5,0,0,0,0,0,0,31-40
1246362,31,15,1982,2,male,187.0,7,6,0,0,0,0,0,0,31-40
1412732,31,2,1982,2,male,42.0,7,5,0,2,0,2,0,0,31-40
1333249,31,11,1982,3,male,564.0,7,2,0,0,0,0,0,0,31-40
1251917,31,21,1982,3,male,316.0,7,5,0,1,0,0,0,1,31-40
2137687,31,12,1982,3,male,9.0,7,5,0,3,0,2,0,1,31-40
1578034,31,30,1982,5,male,604.0,6,0,0,1,0,0,0,1,31-40
1093096,31,13,1982,5,female,301.0,6,0,0,1,0,1,0,0,31-40
1418201,31,21,1982,8,male,286.0,6,0,0,0,0,0,0,0,31-40
1706263,31,10,1982,9,male,345.0,7,2,0,0,0,0,0,0,31-40
1537851,31,2,1982,9,female,206.0,7,3,0,0,0,0,0,0,31-40
1163005,33,5,1980,12,male,178.0,7,2,0,0,0,0,0,0,31-40
1839412,32,29,1981,1,male,215.0,6,5,0,1,0,0,0,1,31-40
1958891,32,29,1981,1,female,213.0,6,3,0,0,0,0,0,0,31-40
1225262,32,6,1981,1,male,149.0,6,2,0,0,0,0,0,0,31-40
1335411,32,1,1981,1,male,429.0,7,6,0,0,0,0,0,0,31-40
1921336,32,1,1981,1,male,15.0,7,4,0,0,0,0,0,0,31-40
2013177,32,1,1981,2,male,225.0,6,2,0,0,0,0,0,0,31-40
1277999,32,11,1981,4,male,402.0,7,5,0,0,0,0,0,0,31-40
2007845,32,28,1981,5,male,536.0,7,1,0,0,0,0,0,0,31-40
1005671,32,23,1981,8,female,123.0,7,5,0,0,0,0,0,0,31-40
1347399,32,16,1981,10,female,604.0,6,0,0,0,0,0,0,0,31-40
2007893,32,22,1981,10,female,339.0,7,5,0,0,0,0,0,0,31-40
1004644,34,15,1979,11,female,283.0,7,7,0,0,0,0,0,0,31-40
1154819,34,7,1979,12,male,663.0,7,2,0,0,0,0,0,0,31-40
1280046,34,12,1979,12,male,357.0,6,1,0,0,0,0,0,0,31-40
1870867,33,18,1980,1,male,293.0,6,4,0,0,0,0,0,0,31-40
1272215,33,1,1980,1,male,652.0,7,7,0,0,0,0,0,0,31-40
1997538,33,1,1980,1,male,340.0,7,7,0,0,0,0,0,0,31-40
2038119,33,6,1980,2,male,412.0,6,3,0,0,0,0,0,0,31-40
1061682,33,15,1980,2,male,360.0,6,4,0,1,0,0,0,1,31-40
2137727,33,1,1980,2,male,806.0,6,6,0,0,0,0,0,0,31-40
2139822,33,4,1980,3,female,412.0,7,5,0,69,0,59,0,10,31-40
1583607,33,8,1980,3,male,294.0,7,1,0,0,0,0,0,0,31-40
1845902,33,20,1980,3,male,27.0,6,0,0,0,0,0,0,0,31-40
1927754,33,10,1980,4,female,613.0,6,3,0,0,0,0,0,0,31-40
1371577,33,13,1980,4,male,86.0,7,7,0,0,0,0,0,0,31-40
1452609,33,12,1980,6,male,116.0,7,3,0,0,0,0,0,0,31-40
1095809,33,20,1980,7,male,325.0,6,5,0,0,0,0,0,0,31-40
2054625,33,13,1980,7,male,207.0,7,4,0,0,0,0,0,0,31-40
1906594,33,16,1980,8,male,199.0,6,4,0,0,0,0,0,0,31-40
2068581,33,9,1980,8,male,77.0,7,5,0,1,0,1,0,0,31-40
1018286,33,16,1980,8,male,13.0,6,4,0,0,0,0,0,0,31-40
1971380,33,7,1980,9,female,959.0,6,4,0,0,0,0,0,0,31-40
1216299,33,12,1980,10,female,902.0,6,6,0,0,0,0,0,0,31-40
2084032,33,9,1980,10,male,276.0,7,2,0,1,0,1,0,0,31-40
1813039,33,19,1980,10,male,12.0,6,4,0,0,0,0,0,0,31-40
2019905,33,1,1980,10,male,582.0,6,0,0,0,0,0,0,0,31-40
1797630,34,19,1979,1,male,367.0,6,3,0,0,0,0,0,0,31-40
1156149,34,25,1979,1,male,324.0,7,4,0,0,0,0,0,0,31-40
1458012,34,19,1979,1,female,294.0,7,6,0,0,0,0,0,0,31-40
1931207,34,21,1979,6,female,496.0,7,2,0,0,0,0,0,0,31-40
2044495,34,12,1979,7,male,329.0,6,3,0,0,0,0,0,0,31-40
1166472,34,15,1979,8,male,361.0,6,3,0,0,0,0,0,0,31-40
2135881,34,22,1979,9,male,445.0,7,5,0,0,0,0,0,0,31-40
1522515,34,26,1979,9,male,177.0,7,7,0,0,0,0,0,0,31-40
1932435,34,8,1979,10,female,324.0,6,5,0,0,0,0,0,0,31-40
1443345,36,4,1977,11,male,549.0,6,6,0,0,0,0,0,0,31-40
1338176,35,1,1978,1,male,270.0,7,3,0,3,0,1,0,2,31-40
1138548,35,17,1978,2,female,239.0,7,6,0,0,0,0,0,0,31-40
1414188,35,20,1978,4,male,214.0,7,6,0,1,0,0,0,1,31-40
1978617,35,26,1978,5,male,135.0,6,6,0,0,0,0,0,0,31-40
1026081,35,5,1978,5,male,109.0,6,3,0,0,0,0,0,0,31-40
2153034,35,5,1978,6,male,559.0,6,1,0,0,0,0,0,0,31-40
1512718,35,15,1978,6,female,283.0,7,6,0,0,0,0,0,0,31-40
1214246,35,9,1978,7,male,328.0,6,6,0,3,0,0,0,3,31-40
2143665,35,7,1978,7,male,281.0,6,4,0,0,0,0,0,0,31-40
1398346,35,22,1978,7,male,46.0,6,3,0,0,0,0,0,0,31-40
1763033,35,1,1978,7,female,255.0,7,3,0,0,0,0,0,0,31-40
1704359,35,16,1978,9,male,156.0,7,5,0,0,0,0,0,0,31-40
1924539,35,5,1978,9,female,31.0,6,6,0,0,0,0,0,0,31-40
1151322,35,18,1978,10,male,379.0,7,7,0,0,0,0,0,0,31-40
2012356,35,14,1978,10,male,236.0,6,4,0,0,0,0,0,0,31-40
2061212,37,5,1976,11,male,843.0,6,4,0,0,0,0,0,0,31-40
1415380,36,2,1977,1,male,720.0,6,4,0,0,0,0,0,0,31-40
1295321,36,10,1977,5,female,723.0,7,2,0,1,0,1,0,0,31-40
1435461,36,30,1977,5,male,348.0,7,2,0,0,0,0,0,0,31-40
1848168,36,23,1977,5,male,236.0,6,2,0,0,0,0,0,0,31-40
1508619,36,10,1977,6,male,387.0,7,5,0,0,0,0,0,0,31-40
2156500,36,6,1977,7,male,137.0,6,5,0,0,0,0,0,0,31-40
2061262,36,12,1977,9,male,543.0,7,4,0,0,0,0,0,0,31-40
1296298,36,7,1977,10,male,1262.0,6,4,0,0,0,0,0,0,31-40
1383833,36,3,1977,10,male,54.0,7,7,0,0,0,0,0,0,31-40
2111245,38,17,1975,12,male,1154.0,6,3,0,0,0,0,0,0,31-40
1589830,38,10,1975,12,female,431.0,6,5,0,0,0,0,0,0,31-40
1942971,37,28,1976,1,male,449.0,7,4,0,1,0,1,0,0,31-40
1169371,37,1,1976,1,male,450.0,7,2,0,0,0,0,0,0,31-40
1777344,37,14,1976,2,female,477.0,6,5,0,1,0,1,0,0,31-40
1837306,37,25,1976,3,male,687.0,6,2,0,0,0,0,0,0,31-40
1110598,37,4,1976,3,female,353.0,6,6,0,0,0,0,0,0,31-40
1184289,37,7,1976,6,male,462.0,6,6,0,0,0,0,0,0,31-40
2044122,37,30,1976,6,male,398.0,7,6,0,0,0,0,0,0,31-40
1993375,37,23,1976,8,male,2.0,6,6,0,2,0,2,0,0,31-40
1843805,37,16,1976,9,male,627.0,6,2,0,4,0,1,0,3,31-40
1023673,37,29,1976,10,male,367.0,6,0,0,0,0,0,0,0,31-40
1395623,39,12,1974,11,male,383.0,6,3,0,6,0,2,0,4,31-40
1614239,38,14,1975,1,male,817.0,6,4,0,0,0,0,0,0,31-40
1716542,38,21,1975,2,male,1.0,6,6,0,1,0,0,0,1,31-40
2004411,38,2,1975,3,male,338.0,7,7,0,9,0,5,0,4,31-40
2187751,38,18,1975,4,male,457.0,6,3,0,3,0,3,0,0,31-40
1947156,38,16,1975,5,male,374.0,6,4,0,1,0,0,0,1,31-40
1611986,38,14,1975,5,male,23.0,6,6,0,1,0,1,0,0,31-40
1203264,38,8,1975,8,female,702.0,7,1,0,3,0,0,0,3,31-40
1161861,38,2,1975,8,female,274.0,6,3,0,0,0,0,0,0,31-40
1395902,38,16,1975,8,male,141.0,7,6,0,1,0,1,0,0,31-40
1393440,39,29,1974,3,female,431.0,7,3,0,0,0,0,0,0,31-40
1837499,39,22,1974,3,male,288.0,7,6,0,0,0,0,0,0,31-40
2179982,39,7,1974,4,female,621.0,7,2,0,0,0,0,0,0,31-40
